Year;Month;Day;Tmax;Tavg;Tmin;DewMax;DewAvg;DewMin;Hmax;Havg;Hmin;WindMax;WindAvg;WindMin;Pmax;Pavg;Pmin;PreMax;PreAvg;PreMin
2002;5;2;27;18;10;14;11;7;82;-;44;16;-;0;1013;-;1011;-;0.00;-
2002;5;3;30;20;10;17;13;9;94;-;45;23;-;2;1013;-;1003;-;0.00;-
2002;5;4;31;21;11;18;14;11;100;-;43;34;-;0;1013;-;1010;-;0.00;-
2002;5;5;22;18;14;16;13;8;100;-;49;21;-;0;1017;-;1011;-;0.00;-
2002;5;6;20;16;12;14;13;11;100;-;60;19;-;0;1021;-;1017;-;0.00;-
2002;5;7;24;16;8;14;12;8;100;-;47;13;-;0;1022;-;1020;-;0.00;-
2002;5;8;25;18;10;14;12;9;100;-;47;24;-;2;1022;-;1017;-;0.00;-
2002;5;9;26;19;13;14;11;7;88;-;44;37;-;0;1018;-;1014;-;0.00;-
2002;5;10;20;16;12;17;14;11;100;-;64;21;-;0;1015;-;1011;-;0.00;-
2002;5;11;24;18;13;17;14;12;100;-;50;19;-;0;1012;-;1009;-;0.00;-
2002;5;12;24;17;11;17;14;11;100;-;61;19;-;0;1014;-;1011;-;0.00;-
2002;5;13;24;18;12;17;14;12;100;-;61;19;-;0;1018;-;1014;-;0.00;-
2002;5;14;26;18;11;16;14;10;100;-;47;39;-;0;1019;-;1016;-;0.00;-
2002;5;15;22;18;14;15;12;10;100;-;49;37;-;6;1024;-;1019;-;0.00;-
2002;5;16;23;17;10;13;12;9;100;-;50;19;-;0;1026;-;1021;-;0.00;-
2002;5;17;28;18;9;16;13;9;100;-;48;23;-;0;1021;-;1010;-;0.00;-
2002;5;18;28;20;12;18;14;12;100;-;48;23;-;0;1012;-;1009;-;0.00;-
2002;5;19;26;18;10;15;12;9;100;-;50;19;-;0;1015;-;1012;-;0.00;-
2002;5;20;24;17;11;14;11;0;88;-;28;13;-;0;1015;-;1005;-;0.00;-
2002;5;21;20;17;14;16;14;10;100;-;63;16;-;3;1015;-;1013;-;0.00;-
2002;5;22;24;19;14;15;13;11;100;-;53;24;-;8;1015;-;1011;-;0.00;-
2002;5;23;28;20;12;17;14;0;94;-;41;27;-;3;1011;-;1007;-;0.00;-
2002;5;24;28;22;17;18;17;16;100;-;54;27;-;2;1011;-;1006;-;0.00;-
2002;5;25;27;21;16;19;17;15;94;-;61;16;-;0;1013;-;1010;-;0.00;-
2002;5;26;29;23;18;20;18;17;100;-;51;23;-;2;1011;-;1006;-;0.00;-
2002;5;27;26;21;17;20;18;17;100;-;61;16;-;0;1008;-;1005;-;0.00;-
2002;5;28;25;20;15;18;16;13;100;-;54;23;-;0;1006;-;1003;-;0.00;-
2002;5;29;20;18;15;16;15;14;94;-;73;42;-;16;1011;-;1003;-;0.00;-
2002;5;30;23;19;13;15;13;11;88;-;57;52;-;8;1020;-;1011;-;0.00;-
2002;5;31;24;17;9;13;11;9;100;-;50;21;-;0;1021;-;1020;-;0.00;-
2002;6;1;24;17;10;13;11;6;100;-;46;35;-;0;1021;-;1018;-;0.00;-
2002;6;2;19;13;8;13;9;6;94;-;56;35;-;2;1019;-;1006;-;0.00;-
2002;6;3;22;16;11;16;13;10;100;-;60;23;-;0;1016;-;1010;-;0.00;-
2002;6;4;25;18;10;17;14;10;100;-;50;26;-;0;1015;-;1010;-;0.00;-
2002;6;5;24;17;11;17;14;4;100;-;33;14;-;0;1013;-;1009;-;0.00;-
2002;6;6;21;18;16;18;17;16;100;-;78;32;-;3;1011;-;1004;-;0.00;-
2002;6;7;22;19;16;17;14;12;100;-;53;34;-;3;1006;-;1001;-;0.00;-
2002;6;8;22;17;13;16;14;13;100;-;60;34;-;0;1009;-;1006;-;0.00;-
2002;6;9;25;18;12;18;15;12;100;-;54;16;-;0;1009;-;1005;-;0.00;-
2002;6;10;18;17;16;17;16;16;100;-;94;34;-;0;1004;-;1001;-;0.00;-
2002;6;11;22;19;16;16;14;12;100;-;57;47;-;2;1016;-;1004;-;0.00;-
2002;6;12;26;19;12;15;13;12;100;-;50;16;-;0;1020;-;1017;-;0.00;-
2002;6;13;27;19;11;17;14;11;100;-;51;16;-;0;1020;-;1017;-;0.00;-
2002;6;14;29;23;17;19;18;15;100;-;51;29;-;0;1018;-;1017;-;0.00;-
2002;6;15;31;23;15;20;18;15;100;-;49;13;-;0;1019;-;1017;-;0.00;-
2002;6;16;30;24;19;20;19;18;100;-;51;26;-;0;1019;-;1016;-;0.00;-
2002;6;17;28;22;17;20;18;16;100;-;54;24;-;0;1021;-;1018;-;0.00;-
2002;6;18;31;23;16;19;18;16;100;-;48;14;-;0;1023;-;1020;-;0.00;-
2002;6;19;31;23;16;20;18;16;100;-;49;13;-;0;1022;-;1020;-;0.00;-
2002;6;20;33;24;15;20;18;14;100;-;46;13;-;0;1022;-;1018;-;0.00;-
2002;6;21;34;26;17;21;19;16;100;-;44;14;-;0;1021;-;1017;-;0.00;-
2002;6;22;32;26;19;21;19;17;94;-;49;26;-;0;1020;-;1018;-;0.00;-
2002;6;23;35;26;17;22;20;17;100;-;46;14;-;0;1021;-;1017;-;0.00;-
2002;6;24;35;28;20;23;20;17;94;-;49;37;-;0;1018;-;1014;-;0.00;-
2002;6;25;24;21;18;19;14;10;83;-;50;24;-;2;1023;-;1018;-;0.00;-
2002;6;26;27;20;14;15;12;9;82;-;47;14;-;0;1024;-;1020;-;0.00;-
2002;6;27;30;20;11;17;14;10;100;-;45;21;-;2;1020;-;1013;-;0.00;-
2002;6;28;28;22;16;19;16;13;94;-;54;37;-;6;1013;-;1008;-;0.00;-
2002;6;29;23;18;14;15;12;8;88;-;50;34;-;10;1020;-;1011;-;0.00;-
2002;6;30;25;17;8;13;11;8;100;-;47;14;-;0;1021;-;1017;-;0.00;-
2002;7;1;29;19;10;16;13;9;100;-;45;19;-;0;1017;-;1013;-;0.00;-
2002;7;2;32;23;15;19;16;0;82;-;32;32;-;0;1014;-;1009;-;0.00;-
2002;7;3;36;28;20;22;20;17;94;-;44;24;-;0;1013;-;1007;-;0.00;-
2002;7;4;26;21;16;21;17;12;100;-;61;48;-;3;1017;-;1006;-;0.00;-
2002;7;5;26;20;14;16;13;11;88;-;47;21;-;0;1021;-;1017;-;0.00;-
2002;7;6;30;21;13;18;15;12;100;-;45;16;-;0;1017;-;1012;-;0.00;-
2002;7;7;29;22;16;19;17;15;94;-;54;26;-;0;1016;-;1013;-;0.00;-
2002;7;8;31;23;16;19;18;8;100;-;25;11;-;0;1018;-;1015;-;0.00;-
2002;7;9;33;26;18;20;18;16;94;-;46;14;-;0;1016;-;1011;-;0.00;-
2002;7;10;35;28;20;22;19;17;83;-;44;19;-;2;1012;-;1009;-;0.00;-
2002;7;11;34;27;21;22;19;17;83;-;49;29;-;0;1017;-;1011;-;0.00;-
2002;7;12;34;26;18;22;19;15;88;-;49;26;-;3;1018;-;1014;-;0.00;-
2002;7;13;34;27;20;22;20;18;88;-;46;27;-;2;1016;-;1010;-;0.00;-
2002;7;14;29;24;19;24;19;18;100;-;58;29;-;2;1016;-;1012;-;0.00;-
2002;7;15;33;27;20;22;21;19;100;-;52;16;-;0;1015;-;1011;-;0.00;-
2002;7;16;33;27;21;24;22;20;100;-;55;23;-;2;1011;-;1005;-;0.00;-
2002;7;17;31;24;19;22;20;18;100;-;48;14;-;0;1009;-;1006;-;0.00;-
2002;7;18;23;21;19;21;19;18;100;-;83;27;-;0;1009;-;1005;-;0.00;-
2002;7;19;22;19;17;19;18;17;100;-;78;23;-;8;1018;-;1009;-;0.00;-
2002;7;20;26;21;16;20;18;16;100;-;65;21;-;0;1015;-;1014;-;0.00;-
2002;7;21;30;22;15;19;17;15;100;-;45;13;-;0;1015;-;1011;-;0.00;-
2002;7;22;26;22;16;19;16;12;100;-;47;42;-;0;1015;-;1010;-;0.00;-
2002;7;23;26;19;12;15;13;11;100;-;47;26;-;0;1016;-;1013;-;0.00;-
2002;7;24;28;22;16;17;16;14;100;-;48;27;-;0;1013;-;1008;-;0.00;-
2002;7;25;24;20;14;17;14;10;88;-;50;37;-;3;1012;-;1008;-;0.00;-
2002;7;26;25;19;13;14;13;12;100;-;47;14;-;2;1016;-;1013;-;0.00;-
2002;7;27;27;20;14;18;14;11;88;-;54;21;-;8;1019;-;1016;-;0.00;-
2002;7;28;30;25;20;19;17;15;83;-;51;24;-;8;1020;-;1018;-;0.00;-
2002;7;29;32;26;21;20;19;17;83;-;49;24;-;3;1018;-;1013;-;0.00;-
2002;7;30;28;23;19;21;19;17;94;-;61;23;-;3;1013;-;1009;-;0.00;-
2002;7;31;29;24;19;21;19;18;100;-;55;27;-;0;1019;-;1007;-;0.00;-
2002;8;1;28;23;18;22;20;18;100;-;62;16;-;0;1010;-;1008;-;0.00;-
2002;8;2;30;24;18;21;19;18;100;-;55;26;-;0;1013;-;1010;-;0.00;-
2002;8;3;31;24;18;20;19;16;100;-;46;21;-;0;1014;-;1011;-;0.00;-
2002;8;4;30;23;16;20;18;15;100;-;51;24;-;0;1013;-;1009;-;0.00;-
2002;8;5;29;22;16;20;18;16;100;-;58;27;-;0;1011;-;1009;-;0.00;-
2002;8;6;30;22;15;19;17;15;100;-;48;13;-;0;1011;-;1006;-;0.00;-
2002;8;7;23;20;18;20;19;17;100;-;69;26;-;0;1008;-;1004;-;0.00;-
2002;8;8;20;18;17;20;19;17;100;-;94;23;-;3;1010;-;1006;-;0.00;-
2002;8;9;23;20;18;20;19;18;100;-;78;10;-;0;1019;-;1007;-;0.00;-
2002;8;10;26;21;17;20;18;17;100;-;57;19;-;2;1008;-;1006;-;0.00;-
2002;8;11;24;21;19;22;20;19;100;-;73;29;-;10;1007;-;999;-;0.00;-
2002;8;12;19;17;15;19;16;15;100;-;88;32;-;3;1003;-;1000;-;0.00;-
2002;8;13;18;17;15;17;16;15;100;-;88;42;-;8;1009;-;1003;-;0.00;-
2002;8;14;20;18;16;17;16;15;94;-;83;42;-;19;1012;-;1009;-;0.00;-
2002;8;15;25;21;17;20;18;16;100;-;69;34;-;8;1012;-;1010;-;0.00;-
2002;8;16;28;22;17;20;18;17;100;-;58;21;-;6;1013;-;1011;-;0.00;-
2002;8;17;28;23;18;19;18;17;100;-;54;23;-;6;1014;-;1012;-;0.00;-
2002;8;18;29;23;17;19;18;14;100;-;40;19;-;0;1017;-;1013;-;0.00;-
2002;8;19;28;22;16;18;17;15;100;-;54;23;-;2;1020;-;1016;-;0.00;-
2002;8;20;27;21;15;19;17;13;100;-;58;32;-;0;1021;-;1017;-;0.00;-
2002;8;21;26;19;13;19;16;13;100;-;54;14;-;0;1018;-;1014;-;0.00;-
2002;8;22;26;20;14;19;17;14;100;-;57;19;-;0;1016;-;1014;-;0.00;-
2002;8;23;28;21;14;19;17;14;100;-;51;10;-;0;1019;-;1016;-;0.00;-
2002;8;24;29;22;15;19;17;15;100;-;51;13;-;0;1021;-;1018;-;0.00;-
2002;8;25;29;22;15;19;17;15;100;-;48;11;-;0;1022;-;1020;-;0.00;-
2002;8;26;29;22;16;18;16;14;94;-;48;19;-;0;1021;-;1018;-;0.00;-
2002;8;27;27;21;15;18;16;13;94;-;58;21;-;0;1019;-;1015;-;0.00;-
2002;8;28;26;21;17;18;17;16;100;-;57;16;-;0;1017;-;1014;-;0.00;-
2002;8;29;27;21;16;19;17;15;100;-;51;13;-;0;1016;-;1014;-;0.00;-
2002;8;30;28;21;15;18;16;15;100;-;51;13;-;0;1018;-;1016;-;0.00;-
2002;8;31;28;21;14;18;16;14;100;-;51;13;-;0;1018;-;1015;-;0.00;-
2002;9;1;28;20;13;17;15;11;100;-;48;11;-;0;1019;-;1017;-;0.00;-
2002;9;2;24;19;14;17;16;13;94;-;65;21;-;0;1023;-;1020;-;0.00;-
2002;9;3;28;20;13;17;14;12;94;-;51;16;-;2;1023;-;1020;-;0.00;-
2002;9;4;29;22;16;17;15;4;94;-;40;26;-;0;1020;-;1016;-;0.00;-
2002;9;5;29;22;16;19;17;15;100;-;51;21;-;0;1016;-;1013;-;0.00;-
2002;9;6;27;21;15;18;17;15;100;-;57;23;-;0;1015;-;1013;-;0.00;-
2002;9;7;28;21;15;18;16;14;100;-;51;14;-;0;1015;-;1013;-;0.00;-
2002;9;8;29;17;5;18;16;5;100;-;48;16;-;0;1016;-;1014;-;0.00;-
2002;9;9;29;21;14;18;16;14;100;-;48;10;-;0;1017;-;1014;-;0.00;-
2002;9;10;27;20;14;21;17;14;100;-;54;23;-;0;1016;-;1013;-;0.00;-
2002;9;11;25;19;14;17;15;10;100;-;53;29;-;6;1017;-;1013;-;0.00;-
2002;9;12;19;13;8;9;7;5;93;-;49;27;-;3;1021;-;1017;-;0.00;-
2002;9;13;16;13;10;12;10;6;100;-;63;13;-;0;1021;-;1019;-;0.00;-
2002;9;14;20;15;10;12;10;6;100;-;49;21;-;0;1019;-;1012;-;0.00;-
2002;9;15;18;13;9;14;11;2;100;-;59;35;-;0;1011;-;1008;-;0.00;-
2002;9;16;19;14;9;12;9;7;100;-;55;32;-;2;1015;-;1011;-;0.00;-
2002;9;17;18;11;5;11;8;5;100;-;59;26;-;0;1016;-;1014;-;0.00;-
2002;9;18;22;16;9;13;11;9;100;-;53;23;-;0;1016;-;1014;-;0.00;-
2002;9;19;24;14;6;14;11;6;100;-;50;11;-;0;1016;-;1014;-;0.00;-
2002;9;20;19;16;13;16;13;10;100;-;73;11;-;0;1017;-;1014;-;0.00;-
2002;9;21;21;16;10;15;12;8;100;-;52;26;-;0;1015;-;1012;-;0.00;-
2002;9;22;14;11;9;14;12;8;100;-;93;16;-;0;1012;-;1004;-;0.00;-
2002;9;23;17;14;12;15;12;11;100;-;72;14;-;3;1004;-;1002;-;0.00;-
2002;9;24;13;12;11;12;12;11;100;-;94;16;-;0;1009;-;1004;-;0.00;-
2002;9;25;12;10;8;12;11;8;100;-;93;29;-;0;1010;-;1008;-;0.00;-
2002;9;26;12;9;7;8;7;6;100;-;76;26;-;10;1012;-;1009;-;0.00;-
2002;9;27;15;10;6;13;9;5;100;-;72;27;-;0;1016;-;1011;-;0.00;-
2002;9;28;11;9;7;11;9;7;100;-;93;19;-;0;1025;-;1016;-;0.00;-
2002;9;29;18;13;8;10;9;7;100;-;56;16;-;0;1027;-;1025;-;0.00;-
2002;9;30;18;12;6;9;8;6;100;-;55;13;-;0;1028;-;1015;-;0.00;-
2002;10;1;19;12;5;10;8;5;100;-;52;11;-;0;1025;-;1022;-;0.00;-
2002;10;2;20;13;7;10;9;7;100;-;49;11;-;0;1026;-;1023;-;0.00;-
2002;10;3;18;11;5;11;8;4;100;-;56;10;-;0;1026;-;1020;-;0.00;-
2002;10;4;19;12;6;13;11;6;100;-;68;16;-;0;1020;-;1018;-;0.00;-
2002;10;5;17;12;7;15;10;7;100;-;59;35;-;2;1020;-;1017;-;0.00;-
2002;10;6;17;11;6;11;8;6;100;-;59;16;-;0;1017;-;1008;-;0.00;-
2002;10;7;12;7;3;10;6;2;100;-;58;42;-;0;1015;-;1007;-;0.00;-
2002;10;8;12;6;1;6;4;1;100;-;62;26;-;0;1015;-;1012;-;0.00;-
2002;10;9;12;6;0;8;4;0;100;-;67;14;-;0;1018;-;1015;-;0.00;-
2002;10;10;14;11;8;10;8;7;93;-;77;21;-;10;1016;-;1012;-;0.00;-
2002;10;11;11;10;10;11;11;9;100;-;88;19;-;10;1012;-;1009;-;0.00;-
2002;10;12;11;10;9;11;9;9;100;-;94;34;-;0;1009;-;1005;-;0.00;-
2002;10;13;9;7;4;8;7;3;100;-;93;14;-;3;1014;-;1009;-;0.00;-
2002;10;14;12;6;0;9;6;0;100;-;77;8;-;0;1019;-;1014;-;0.00;-
2002;10;15;12;10;8;11;10;8;100;-;93;10;-;0;1018;-;1016;-;0.00;-
2002;10;16;15;11;8;14;11;8;100;-;94;10;-;2;1016;-;1009;-;0.00;-
2002;10;17;23;14;6;15;11;6;100;-;57;27;-;0;1016;-;1000;-;0.00;-
2002;10;18;19;13;6;13;10;5;100;-;60;34;-;0;1015;-;1001;-;0.00;-
2002;10;19;14;8;3;10;6;2;100;-;67;16;-;0;1020;-;1014;-;0.00;-
2002;10;20;9;6;2;8;5;2;100;-;87;16;-;0;1022;-;1020;-;0.00;-
2002;10;21;14;8;2;11;7;2;100;-;77;21;-;0;1020;-;1008;-;0.00;-
2002;10;22;19;13;7;15;11;7;100;-;64;21;-;0;1008;-;1002;-;0.00;-
2002;10;23;21;14;8;14;12;8;100;-;56;24;-;0;1005;-;1002;-;0.00;-
2002;10;24;14;8;3;12;7;2;100;-;55;34;-;0;1018;-;1005;-;0.00;-
2002;10;25;12;6;0;8;5;0;100;-;72;16;-;0;1019;-;1013;-;0.00;-
2002;10;26;20;15;10;14;9;5;100;-;49;42;-;6;1019;-;1010;-;0.00;-
2002;10;27;17;11;6;10;8;5;93;-;59;29;-;0;1022;-;1010;-;0.00;-
2002;10;28;16;12;8;11;4;3;88;-;51;66;-;13;1024;-;1010;-;0.00;-
2002;10;29;12;6;1;5;3;0;100;-;58;35;-;0;1025;-;1022;-;0.00;-
2002;10;30;11;7;4;10;6;1;100;-;58;32;-;3;1021;-;1012;-;0.00;-
2002;10;31;9;6;3;7;4;2;100;-;71;21;-;0;1023;-;1017;-;0.00;-
2002;11;1;11;6;2;9;6;2;100;-;87;10;-;0;1023;-;1021;-;0.00;-
2002;11;2;11;8;5;11;8;5;100;-;93;11;-;0;1020;-;1010;-;0.00;-
2002;11;3;11;7;3;10;4;2;100;-;66;16;-;3;1016;-;1011;-;0.00;-
2002;11;4;3;2;0;2;2;0;100;-;93;16;-;3;1013;-;1010;-;0.00;-
2002;11;5;6;2;-2;2;1;-2;100;-;70;19;-;0;1025;-;1012;-;0.00;-
2002;11;6;4;2;1;2;1;-1;93;-;81;13;-;3;1027;-;1021;-;0.00;-
2002;11;7;3;2;1;2;2;1;100;-;87;13;-;0;1021;-;1011;-;0.00;-
2002;11;8;5;2;0;3;2;0;100;-;81;11;-;0;1016;-;1013;-;0.00;-
2002;11;9;7;2;-2;6;3;-2;100;-;87;24;-;0;1013;-;1000;-;0.00;-
2002;11;10;9;4;0;4;2;0;100;-;62;42;-;0;1012;-;1001;-;0.00;-
2002;11;11;6;1;-3;6;2;-3;100;-;93;23;-;0;1012;-;1003;-;0.00;-
2002;11;12;13;8;4;8;6;3;100;-;72;23;-;2;1018;-;1010;-;0.00;-
2002;11;13;8;7;5;7;6;5;100;-;93;21;-;2;1016;-;1008;-;0.00;-
2002;11;14;18;11;5;13;9;5;100;-;68;27;-;3;1008;-;1003;-;0.00;-
2002;11;15;21;16;11;14;12;10;94;-;64;34;-;10;1008;-;1004;-;0.00;-
2002;11;16;20;16;11;13;11;9;94;-;56;34;-;0;1010;-;1008;-;0.00;-
2002;11;17;17;14;13;15;13;9;100;-;59;23;-;0;1019;-;1009;-;0.00;-
2002;11;18;19;14;10;14;12;9;100;-;64;23;-;0;1019;-;1012;-;0.00;-
2002;11;19;16;12;8;11;9;6;94;-;72;26;-;0;1012;-;1009;-;0.00;-
2002;11;20;11;7;3;8;6;3;100;-;71;23;-;0;1016;-;1011;-;0.00;-
2002;11;21;17;9;2;11;7;2;100;-;63;21;-;3;1015;-;1008;-;0.00;-
2002;11;22;11;7;4;10;8;4;100;-;93;21;-;0;1008;-;1002;-;0.00;-
2002;11;23;11;6;2;10;7;2;100;-;76;26;-;2;1017;-;1004;-;0.00;-
2002;11;24;10;6;2;9;6;2;100;-;87;14;-;0;1019;-;1017;-;0.00;-
2002;11;25;10;8;5;8;7;5;100;-;82;19;-;3;1019;-;1015;-;0.00;-
2002;11;26;12;8;4;9;7;4;100;-;82;19;-;0;1019;-;1016;-;0.00;-
2002;11;27;13;9;6;9;7;6;100;-;72;13;-;0;1020;-;1019;-;0.00;-
2002;11;28;13;9;4;8;6;4;100;-;72;13;-;2;1021;-;1019;-;0.00;-
2002;11;29;8;6;3;6;4;3;100;-;87;23;-;2;1019;-;1016;-;0.00;-
2002;11;30;8;4;1;7;4;0;100;-;93;13;-;0;1019;-;1014;-;0.00;-
2002;12;1;8;3;-2;7;3;-2;100;-;93;13;-;0;1019;-;1015;-;0.00;-
2002;12;2;6;4;4;6;5;4;100;-;93;21;-;2;1014;-;1008;-;0.00;-
2002;12;3;9;7;6;8;7;6;100;-;93;23;-;8;1012;-;1007;-;0.00;-
2002;12;4;10;9;8;8;8;7;100;-;87;16;-;0;1013;-;1011;-;0.00;-
2002;12;5;11;9;7;9;8;7;100;-;87;14;-;2;1015;-;1011;-;0.00;-
2002;12;6;9;7;5;8;7;5;100;-;93;21;-;2;1020;-;1015;-;0.00;-
2002;12;7;5;3;1;5;2;-4;100;-;65;21;-;0;1024;-;1020;-;0.00;-
2002;12;8;3;-1;-4;-4;-6;-9;69;-;60;26;-;3;1029;-;1024;-;0.00;-
2002;12;9;-2;-6;-9;-8;-10;-11;86;-;64;21;-;0;1034;-;1029;-;0.00;-
2002;12;10;-3;-8;-13;-7;-11;-13;100;-;69;6;-;0;1034;-;1032;-;0.00;-
2002;12;11;-2;-9;-15;-6;-11;-15;100;-;69;6;-;0;1034;-;1031;-;0.00;-
2002;12;12;-3;-9;-14;-5;-9;-14;100;-;74;21;-;0;1034;-;1030;-;0.00;-
2002;12;13;-1;-3;-4;-4;-5;-6;93;-;74;14;-;3;1030;-;1026;-;0.00;-
2002;12;14;0;-2;-5;-2;-3;-5;100;-;80;8;-;0;1028;-;1026;-;0.00;-
2002;12;15;0;-2;-3;-1;-2;-4;100;-;86;19;-;6;1028;-;1016;-;0.00;-
2002;12;16;-1;-2;-2;-1;-2;-2;100;-;93;19;-;8;1025;-;1023;-;0.00;-
2002;12;17;0;-1;-2;0;-2;-2;100;-;87;19;-;0;1024;-;1020;-;0.00;-
2002;12;18;1;-1;-2;1;-1;-3;100;-;81;16;-;0;1024;-;1019;-;0.00;-
2002;12;19;2;-4;-11;-1;-4;-11;100;-;81;21;-;0;1031;-;1024;-;0.00;-
2002;12;20;-4;-9;-14;-5;-9;-14;100;-;92;8;-;0;1031;-;1023;-;0.00;-
2002;12;21;-1;-3;-6;-2;-4;-6;100;-;93;10;-;0;1023;-;1018;-;0.00;-
2002;12;22;0;-2;-3;0;-2;-3;100;-;93;19;-;0;1022;-;1016;-;0.00;-
2002;12;23;0;-2;-7;-1;-3;-7;100;-;93;16;-;0;1021;-;1012;-;0.00;-
2002;12;24;-4;-8;-11;-5;-9;-14;100;-;68;14;-;0;1026;-;1021;-;0.00;-
2002;12;25;-5;-11;-16;-10;-14;-18;92;-;39;13;-;0;1028;-;1026;-;0.00;-
2002;12;26;-6;-9;-11;-8;-9;-11;100;-;80;14;-;0;1027;-;1023;-;0.00;-
2002;12;27;-5;-7;-9;-5;-7;-9;100;-;93;16;-;3;1023;-;1011;-;0.00;-
2002;12;28;2;-1;-4;2;-1;-5;100;-;93;11;-;0;1010;-;1004;-;0.00;-
2002;12;29;5;2;0;4;2;0;100;-;93;32;-;0;1008;-;1004;-;0.00;-
2002;12;30;7;2;-2;7;3;-2;100;-;93;16;-;0;1008;-;1001;-;0.00;-
2002;12;31;8;3;-2;7;3;-4;100;-;80;24;-;0;1013;-;1002;-;0.00;
2003;1;1;1;-3;-6;-5;-8;-12;93;-;56;16;-;0;1017;-;1013;-;0.00;-
2003;1;2;1;-3;-6;1;-3;-6;100;-;93;21;-;0;1024;-;996;-;0.00;-
2003;1;3;12;6;1;6;3;0;100;-;58;34;-;0;1001;-;994;-;0.00;-
2003;1;4;10;5;0;6;3;0;100;-;76;16;-;0;1012;-;999;-;0.00;-
2003;1;5;3;1;-2;3;0;-3;100;-;93;23;-;0;1004;-;1001;-;0.00;-
2003;1;6;-2;-6;-9;-3;-7;-10;100;-;74;32;-;0;1015;-;1004;-;0.00;-
2003;1;7;-4;-6;-6;-4;-5;-7;100;-;93;24;-;8;1013;-;1001;-;0.00;-
2003;1;8;-5;-9;-12;-5;-8;-12;100;-;93;19;-;0;1020;-;1000;-;0.00;-
2003;1;9;-5;-8;-10;-5;-8;-10;100;-;93;16;-;6;1019;-;1010;-;0.00;-
2003;1;10;-4;-6;-6;-5;-6;-6;100;-;93;19;-;0;1020;-;1008;-;0.00;-
2003;1;11;-1;-4;-8;-2;-6;-10;100;-;80;13;-;0;1030;-;1021;-;0.00;-
2003;1;12;-7;-12;-18;-8;-13;-18;100;-;85;11;-;0;1031;-;1028;-;0.00;-
2003;1;13;-6;-13;-19;-6;-13;-19;100;-;92;6;-;0;1031;-;1025;-;0.00;-
2003;1;14;-3;-4;-6;-3;-5;-6;100;-;93;13;-;0;1029;-;1025;-;0.00;-
2003;1;15;7;1;-4;4;2;-4;100;-;76;35;-;0;1028;-;1027;-;0.00;-
2003;1;16;4;-2;-8;2;-2;-9;100;-;81;26;-;0;1029;-;1023;-;0.00;-
2003;1;17;5;-1;-7;2;-1;-7;100;-;81;23;-;3;1031;-;1028;-;0.00;-
2003;1;18;-3;-4;-6;-3;-4;-6;100;-;93;8;-;0;1028;-;1022;-;0.00;-
2003;1;19;-3;-6;-7;-3;-5;-7;100;-;93;2;-;0;1022;-;1018;-;0.00;-
2003;1;20;-2;-3;-5;-2;-3;-6;100;-;93;3;-;0;1019;-;1015;-;0.00;-
2003;1;21;0;-2;-3;0;-2;-4;100;-;93;14;-;6;1015;-;1007;-;0.00;-
2003;1;22;2;1;0;2;1;0;100;-;93;21;-;6;1007;-;1005;-;0.00;-
2003;1;23;5;1;-2;4;1;-2;100;-;93;13;-;0;1019;-;1007;-;0.00;-
2003;1;24;3;0;-2;3;1;-2;100;-;93;8;-;0;1030;-;1019;-;0.00;-
2003;1;25;8;3;-2;4;2;-3;100;-;71;13;-;0;1033;-;1030;-;0.00;-
2003;1;26;3;-1;-4;2;-1;-4;100;-;93;13;-;0;1030;-;1026;-;0.00;-
2003;1;27;1;-3;-6;1;-2;-6;100;-;93;16;-;0;1026;-;1018;-;0.00;-
2003;1;28;6;3;1;6;2;1;100;-;81;42;-;3;1017;-;1004;-;0.00;-
2003;1;29;7;2;-3;3;1;-3;100;-;76;26;-;0;1006;-;998;-;0.00;-
2003;1;30;3;-1;-4;2;-1;-4;100;-;93;11;-;0;1001;-;998;-;0.00;-
2003;1;31;2;0;-2;1;-1;-2;100;-;87;21;-;0;1009;-;1000;-;0.00;-
2003;2;1;1;-3;-7;0;-3;-8;100;-;70;11;-;0;1018;-;1009;-;0.00;-
2003;2;2;-2;-7;-12;-7;-9;-12;100;-;64;14;-;0;1018;-;1015;-;0.00;-
2003;2;3;-2;-7;-11;-5;-8;-12;100;-;74;27;-;3;1016;-;1002;-;0.00;-
2003;2;4;-2;-3;-5;-2;-3;-5;100;-;93;24;-;3;1001;-;988;-;0.00;-
2003;2;5;0;-1;-2;0;-1;-3;100;-;93;29;-;10;994;-;989;-;0.00;-
2003;2;6;1;-1;-2;-1;-3;-4;100;-;70;40;-;19;1012;-;994;-;0.00;-
2003;2;7;-1;-3;-4;-3;-7;-9;86;-;69;39;-;2;1020;-;1012;-;0.00;-
2003;2;8;0;-6;-14;-4;-9;-14;100;-;69;10;-;0;1023;-;1020;-;0.00;-
2003;2;9;-1;-8;-14;-3;-7;-14;100;-;75;10;-;0;1023;-;1022;-;0.00;-
2003;2;10;1;-1;-3;-1;-2;-3;100;-;81;11;-;0;1028;-;1023;-;0.00;-
2003;2;11;-1;-3;-8;-1;-3;-8;100;-;93;14;-;0;1028;-;1025;-;0.00;-
2003;2;12;-1;-6;-11;-6;-8;-12;100;-;68;16;-;0;1030;-;1028;-;0.00;-
2003;2;13;-3;-9;-15;-7;-11;-15;100;-;74;13;-;0;1030;-;1028;-;0.00;-
2003;2;14;-1;-9;-18;-5;-12;-18;100;-;74;8;-;0;1028;-;1024;-;0.00;-
